id,source,type,name,first_name,second_name,third_name,father_name,last_name,title,program,function,summary,url,gender,listed_at,updated_at,timestamp
us-ofac.cb64f0f0f19f24312f518f9aa3050932ae4b79fa,us-ofac,entity,ISSA EMPRESA UNIPERSONAL,,,,,ISSA EMPRESA UNIPERSONAL,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:22.990520
us-ofac.5b1f07ced01b685934f40b63f858c62f2a4493f4,us-ofac,entity,COMERCIALIZADORA INTERNACIONAL ANDINA LIMITADA,,,,,COMERCIALIZADORA INTERNACIONAL ANDINA LIMITADA,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:22.998400
us-ofac.bd8b0d3fcde89b8f78799443a69fba6e371cf804,us-ofac,entity,PROMESAS DEL FUTBOL COLOMBIANO S.A.,,,,,PROMESAS DEL FUTBOL COLOMBIANO S.A.,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.005848
us-ofac.0cecdd057748b168128c6a3046d985113cda954f,us-ofac,entity,COLOMBO PERUANA DE TEJIDOS S.A.,,,,,COLOMBO PERUANA DE TEJIDOS S.A.,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.013581
us-ofac.146cf3742d7736c29c5fa19fa99b3425589d4642,us-ofac,individual,Jean-Marie Rugerero RUNIGA,Jean-Marie Rugerero,,,,RUNIGA,,DRCONGO,,,,,,2018-04-06,2018-04-17T16:20:23.021791
us-ofac.cd9b3141d752035c0ac0807319991e36d7d60c60,us-ofac,individual,Eric BADEGE,Eric,,,,BADEGE,,DRCONGO,Lieutenant Colonel,Alternate Title:  Colonel,,,,2018-04-06,2018-04-17T16:20:23.029591
us-ofac.f5fe783fd52aee8e5218a979a0190b50d55a3c98,us-ofac,entity,"EVCOMER, S.A. DE C.V.",,,,,"EVCOMER, S.A. DE C.V.",,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.036114
us-ofac.d618c1456062e1ea059ea84b7002ca1248f2fcb0,us-ofac,entity,"EL BANO DE MARIA, S. DE R.L. DE C.V.",,,,,"EL BANO DE MARIA, S. DE R.L. DE C.V.",,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.044125
us-ofac.4e9f94403dce59fe3f83ed0e2cdfec50a695e951,us-ofac,entity,ISLAMIC REPUBLIC OF IRAN BROADCASTING,,,,,ISLAMIC REPUBLIC OF IRAN BROADCASTING,,IRAN-TRA,,,,,,2018-04-06,2018-04-17T16:20:23.054288
us-ofac.861d904acc3ce70fee966eca97cff91c836a5e6a,us-ofac,entity,IRANIAN COMMUNICATIONS REGULATORY AUTHORITY,,,,,IRANIAN COMMUNICATIONS REGULATORY AUTHORITY,,IRAN-TRA,,,,,,2018-04-06,2018-04-17T16:20:23.063783
us-ofac.13cbef3a90747b43a069dab1abe467125cea9ad3,us-ofac,entity,IRANIAN CYBER POLICE,,,,,IRANIAN CYBER POLICE,,IRAN-TRA,,,,,,2018-04-06,2018-04-17T16:20:23.071772
us-ofac.b2c3a976427a0157dc8ddfb3cb19dfe672ce866b,us-ofac,entity,"ASESORIA Y SERVICIOS ADMINISTRATIVOS, TECNICOS Y OPERATIVOS DUREL, S.A. DE C.V.",,,,,"ASESORIA Y SERVICIOS ADMINISTRATIVOS, TECNICOS Y OPERATIVOS DUREL, S.A. DE C.V.",,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.078984
us-ofac.d3837d3896cd1e9faf06bd78c6628fc2e4b60134,us-ofac,individual,To-Chun PAK,To-Chun,,,,PAK,,NPWMD,,,,,,2018-04-06,2018-04-17T16:20:23.086536
us-ofac.e4bb0d46ed88d49060e6bbcd5c87cec9a2c3d6fd,us-ofac,individual,Kyu-Chang CHU,Kyu-Chang,,,,CHU,,NPWMD,,,,,,2018-04-06,2018-04-17T16:20:23.094661
us-ofac.50713bf65ea7f1c98300ad36924cc1a5ed2c433c,us-ofac,individual,Kuk-Ryol O,Kuk-Ryol,,,,O,,DPRK2; NPWMD,Vice Chairman of the National Defense Commission,(Linked To: NATIONAL DEFENSE COMMISSION),,,,2018-04-06,2018-04-17T16:20:23.102478
us-ofac.8232e8fe1f2814ff7b06030f97fe79a08e33fcd8,us-ofac,individual,Cho'ng-Ch'o'l MUN,Cho'ng-Ch'o'l,,,,MUN,,NPWMD,Tanchon Commercial Bank Representative,,,,,2018-04-06,2018-04-17T16:20:23.110167
us-ofac.34152b8f3a14ebb9db5a0b55bd5b5f902284f5f9,us-ofac,individual,Angello de Jesus SOLIS AVILES,Angello de Jesus,,,,SOLIS AVILES,,SDNTK,,"(Linked To: BUENOS AIRES SERVICIOS, S.A. DE C.V.; Linked To: ESTACIONES DE SERVICIOS CANARIAS, S.A. DE C.V.; Linked To: GASODIESEL Y SERVICIOS ANCONA, S.A. DE C.V.; Linked To: GASOLINERA ALAMOS COUNTRY, S.A. DE C.V.; Linked To: GASOLINERA Y SERVICIOS VILLABONITA, S.A. DE C.V.; Linked To: PETROBARRANCOS, S.A. DE C.V.; Linked To: SERVICIOS CHULAVISTA, S.A. DE C.V.)",,,,2018-04-06,2018-04-17T16:20:23.118713
us-ofac.4ee1632e760a347c143f119e1004dc171b62e702,us-ofac,individual,Mario PARRA SANCHEZ,Mario,,,,PARRA SANCHEZ,,SDNTK,,"(Linked To: BUENOS AIRES SERVICIOS, S.A. DE C.V.; Linked To: ESTACIONES DE SERVICIOS CANARIAS, S.A. DE C.V.; Linked To: GASODIESEL Y SERVICIOS ANCONA, S.A. DE C.V.; Linked To: GASOLINERA ALAMOS COUNTRY, S.A. DE C.V.; Linked To: GASOLINERA Y SERVICIOS VILLABONITA, S.A. DE C.V.; Linked To: PETROBARRANCOS, S.A. DE C.V.; Linked To: SERVICIOS CHULAVISTA, S.A. DE C.V.)",,,,2018-04-06,2018-04-17T16:20:23.130942
us-ofac.749464b2e382acd51b477310a2ec5ac823a4b02d,us-ofac,individual,Manuel Arturo VALDEZ RODRIGUEZ,Manuel Arturo,,,,VALDEZ RODRIGUEZ,,SDNTK,,"(Linked To: BUENOS AIRES SERVICIOS, S.A. DE C.V.; Linked To: ESTACIONES DE SERVICIOS CANARIAS, S.A. DE C.V.; Linked To: GASODIESEL Y SERVICIOS ANCONA, S.A. DE C.V.; Linked To: GASOLINERA ALAMOS COUNTRY, S.A. DE C.V.; Linked To: GASOLINERA Y SERVICIOS VILLABONITA, S.A. DE C.V.; Linked To: PETROBARRANCOS, S.A. DE C.V.; Linked To: SERVICIOS CHULAVISTA, S.A. DE C.V.)",,,,2018-04-06,2018-04-17T16:20:23.143580
us-ofac.5f2217aae157e5008bcacd383df333649d312bb3,us-ofac,individual,Juan Carlos VILLEGAS LOERA,Juan Carlos,,,,VILLEGAS LOERA,,SDNTK,,"(Linked To: BUENOS AIRES SERVICIOS, S.A. DE C.V.; Linked To: ESTACIONES DE SERVICIOS CANARIAS, S.A. DE C.V.; Linked To: GASODIESEL Y SERVICIOS ANCONA, S.A. DE C.V.; Linked To: GASOLINERA ALAMOS COUNTRY, S.A. DE C.V.; Linked To: GASOLINERA Y SERVICIOS VILLABONITA, S.A. DE C.V.; Linked To: PETROBARRANCOS, S.A. DE C.V.; Linked To: SERVICIOS CHULAVISTA, S.A. DE C.V.)",,,,2018-04-06,2018-04-17T16:20:23.153092
us-ofac.c5a5cf3877b0865bcc36af97eb0353e445e29cb0,us-ofac,individual,Vanessa VALENZUELA VALENZUELA,Vanessa,,,,VALENZUELA VALENZUELA,,SDNTK,,"(Linked To: BUENOS AIRES SERVICIOS, S.A. DE C.V.; Linked To: ESTACIONES DE SERVICIOS CANARIAS, S.A. DE C.V.; Linked To: GASODIESEL Y SERVICIOS ANCONA, S.A. DE C.V.; Linked To: GASOLINERA ALAMOS COUNTRY, S.A. DE C.V.; Linked To: GASOLINERA Y SERVICIOS VILLABONITA, S.A. DE C.V.; Linked To: PETROBARRANCOS, S.A. DE C.V.)",,,,2018-04-06,2018-04-17T16:20:23.162417
us-ofac.bdf3fbfe6a4274cd51960cb690551d5fd14c157a,us-ofac,individual,Se-Bong PAEK,Se-Bong,,,,PAEK,,NPWMD,"Chairman, Second Economic Committee",,,,,2018-04-06,2018-04-17T16:20:23.172346
us-ofac.cfeb044678f3119ab23c429105e33cd02357ef12,us-ofac,individual,Mullah Ahmed Shah NOORZAI,Mullah Ahmed Shah,,,,NOORZAI,,SDGT,,,,,,2018-04-06,2018-04-17T16:20:23.184203
us-ofac.f72b9b4d9d5c7dc07590dcd21c8f57a147796afb,us-ofac,individual,Yahya Abu HAMMAM,Yahya Abu,,,,HAMMAM,,SDGT,,,,,,2018-04-06,2018-04-17T16:20:23.195057
us-ofac.31c3570edbb99ea2738870be0de2015db78f2c6b,us-ofac,individual,Jose Berley GUARIN LOAIZA,Jose Berley,,,,GUARIN LOAIZA,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.203661
us-ofac.e2f4a1d9143db2be1909fbd63febeee76a492bd6,us-ofac,entity,"CENTRO COMERCIAL Y HABITACIONAL LOMAS, S.A. DE C.V.",,,,,"CENTRO COMERCIAL Y HABITACIONAL LOMAS, S.A. DE C.V.",,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.211174
us-ofac.a5c839476aa2846da8fe3462e63dc8d5fe2b8bad,us-ofac,entity,"GRUPO FRACSA, S.A. DE C.V.",,,,,"GRUPO FRACSA, S.A. DE C.V.",,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.219114
us-ofac.75a87022741c44de5f11652c908ea88bd533e4cc,us-ofac,entity,"DBARDI, S.A. DE C.V.",,,,,"DBARDI, S.A. DE C.V.",,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.228058
us-ofac.81525e97325efe4ef4b96d7886bb467875b38e3b,us-ofac,entity,"GRUPO CONSTRUCTOR SEGUNDO MILENIO, S.A. DE C.V.",,,,,"GRUPO CONSTRUCTOR SEGUNDO MILENIO, S.A. DE C.V.",,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.235259
us-ofac.850174327ff0500af76337939bdb5a8089704a2e,us-ofac,entity,"RESTAURANT BAR LOS ANDARIEGOS, S.A. DE C.V.",,,,,"RESTAURANT BAR LOS ANDARIEGOS, S.A. DE C.V.",,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.242431
us-ofac.b96cd6cb187b1f005e4c752c4610aca3a0c3afce,us-ofac,individual,Jose de Jesus SANCHEZ BARBA,Jose de Jesus,,,,SANCHEZ BARBA,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.250758
us-ofac.6ac4edbdf797e8090e1522d42053ebe2fb010ba4,us-ofac,individual,Mauricio SANCHEZ GARZA,Mauricio,,,,SANCHEZ GARZA,,SDNTK,,"(Linked To: DBARDI, S.A. DE C.V.; Linked To: GRUPO FRACSA, S.A. DE C.V.)",,,,2018-04-06,2018-04-17T16:20:23.260900
us-ofac.cce5b701942a952faae5874dbb6990b8449e110f,us-ofac,individual,Jose de Jesus SANCHEZ GARZA,Jose de Jesus,,,,SANCHEZ GARZA,,SDNTK,,"(Linked To: GRUPO FRACSA, S.A. DE C.V.; Linked To: DBARDI, S.A. DE C.V.)",,,,2018-04-06,2018-04-17T16:20:23.269474
us-ofac.5f43a57f805650f19c6893cf7d777de7b8cf0087,us-ofac,individual,Diego SANCHEZ GARZA,Diego,,,,SANCHEZ GARZA,,SDNTK,,"(Linked To: GRUPO FRACSA, S.A. DE C.V.; Linked To: DBARDI, S.A. DE C.V.; Linked To: GRUPO CONSTRUCTOR SEGUNDO MILENIO, S.A. DE C.V.; Linked To: BOCADOS DE AUTOR, S.A. DE C.V.)",,,,2018-04-06,2018-04-17T16:20:23.278412
us-ofac.b5cb2c4f557de7d57c8e5ed60a093f34c72b6383,us-ofac,individual,Beatriz GARZA RODRIGUEZ,Beatriz,,,,GARZA RODRIGUEZ,,SDNTK,,"(Linked To: INMOBILIARIA CORSANCH, S.A. DE C.V.)",,,,2018-04-06,2018-04-17T16:20:23.287775
us-ofac.0da98861199308df971d508d1365a2a0e3e4569f,us-ofac,individual,Hilda RIEBELING CORDERO,Hilda,,,,RIEBELING CORDERO,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.298133
us-ofac.577c5375b7cc51e2981440f4cc4ccfb30398f7ad,us-ofac,entity,COMMANDER NAZIR GROUP,,,,,COMMANDER NAZIR GROUP,,SDGT,,,,,,2018-04-06,2018-04-17T16:20:23.306760
us-ofac.40cd8a0136945c0875ed4d763aeafb2d794100ff,us-ofac,individual,Malang WAZIR,Malang,,,,WAZIR,,SDGT,,,,,,2018-04-06,2018-04-17T16:20:23.313696
us-ofac.2fe1650dcee524778e4d23040366cd5c88aff00b,us-ofac,individual,Iyad ag GHALI,Iyad ag,,,,GHALI,,SDGT,,,,,,2018-04-06,2018-04-17T16:20:23.320502
us-ofac.58239c7ef88a85b461999b906aa6e92463c4f3ac,us-ofac,individual,Luis Francisco VALLARTA ESCALANTE,Luis Francisco,,,,VALLARTA ESCALANTE,,SDNTK,,"(Linked To: GRUPO IMPERGOZA, S.A. DE C.V.; Linked To: SOCIALIKA RENTAS Y CATERING, S.A. DE C.V.)",,,,2018-04-06,2018-04-17T16:20:23.328679
us-ofac.bf6e3cccb55af844db955015fc62c4a6e22fabd3,us-ofac,individual,Luis Fernando SANCHEZ ARELLANO,Luis Fernando,,,,SANCHEZ ARELLANO,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.338750
us-ofac.92bb4c9079b944f010d0631eac5e443531077ac7,us-ofac,entity,LOS CABALLEROS TEMPLARIOS,,,,,LOS CABALLEROS TEMPLARIOS,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.344642
us-ofac.5b278d2b9f3efbbdadcf70a4349c2e079ea93e6a,us-ofac,individual,Mihael KARNER,Mihael,,,,KARNER,,SDNTK,,(Linked To: MERIDEIS D.O.O.; Linked To: PANYA AG; Linked To: VELINVESTMENT D.O.O.; Linked To: SAGAX INVESTMENT GROUP LTD.; Linked To: KALLIOPE LIMITED; Linked To: KARNER D.O.O. LJUBLJANA; Linked To: NORTHSTAR TRADING CORPORATION; Linked To: AMMERSHAM COMMERCIAL VENTURES LIMITED; Linked To: NORTH GROUP HOLDING CORP.),,,,2018-04-06,2018-04-17T16:20:23.352132
us-ofac.d94ba3a87392b7a382f745525b168b234bd4baef,us-ofac,individual,Jairo Estuardo ORELLANA MORALES,Jairo Estuardo,,,,ORELLANA MORALES,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.363353
us-ofac.a26f3069f707515b6b15803f71bbbbcc7c97d914,us-ofac,individual,Arnoldo VILLA SANCHEZ,Arnoldo,,,,VILLA SANCHEZ,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.373306
us-ofac.58d19a47776bb1dad7cc3bd0543e50c79c18d099,us-ofac,individual,Miguel LOZA HERNANDEZ,Miguel,,,,LOZA HERNANDEZ,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.383070
us-ofac.b88a75da9e8bd7a549f6a72cb4631a5f975d8647,us-ofac,entity,"SISTEMAS ELITE DE SEGURIDAD PRIVADA, S.A. DE C.V.",,,,,"SISTEMAS ELITE DE SEGURIDAD PRIVADA, S.A. DE C.V.",,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.391041
us-ofac.413c8d4c677f00e012ebabb8cf46299fec8e0581,us-ofac,entity,LOS CACHIROS,,,,,LOS CACHIROS,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.397531
us-ofac.98b2437c26465ee224dc9170f524b36143977763,us-ofac,entity,ANSAR AL-DINE,,,,,ANSAR AL-DINE,,FTO; SDGT,,,,,,2018-04-06,2018-04-17T16:20:23.403784
us-ofac.4b16a5e9fd88747892e984591ba3582f4f6b6ea7,us-ofac,entity,T.F.M.C. THE FOOD MANAGEMENT CORPORATION LTD,,,,,T.F.M.C. THE FOOD MANAGEMENT CORPORATION LTD,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.412891
us-ofac.06a9ce46c028174cd44451a4c90aedb1e09db0d9,us-ofac,individual,Jesus FERNANDEZ DE LUNA,Jesus,,,,FERNANDEZ DE LUNA,,SDNTK,,(Linked To: COMPANIA GANADERA 5 MANANTIALES S. DE P.R. DE R.L.),,,,2018-04-06,2018-04-17T16:20:23.421604
us-ofac.24a729e320e5c6a04a468619574dbc7e7aa47bdd,us-ofac,entity,FUNDACION ISSARA,,,,,FUNDACION ISSARA,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.430164
us-ofac.870054770a5c79cd67ee382f95e2e3605579140c,us-ofac,individual,Gerardo FERNANDEZ DE LUNA,Gerardo,,,,FERNANDEZ DE LUNA,,SDNTK,,(Linked To: COMPANIA GANADERA 5 MANANTIALES S. DE P.R. DE R.L.),,,,2018-04-06,2018-04-17T16:20:23.438659
us-ofac.cc9dc330eac43ee393bec79c11492b69a9376c44,us-ofac,individual,Esperanza Maria GONZALEZ MUNIZ,Esperanza Maria,,,,GONZALEZ MUNIZ,,SDNTK,,(Linked To: COMPANIA GANADERA 5 MANANTIALES S. DE P.R. DE R.L.),,,,2018-04-06,2018-04-17T16:20:23.448324
us-ofac.b3f79900790392f025d3266a314fbf4659af14de,us-ofac,individual,Carolina FERNANDEZ GONZALEZ,Carolina,,,,FERNANDEZ GONZALEZ,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.458370
us-ofac.437b6ba33204e2e0058622ac20dcfabddc130ea3,us-ofac,individual,Emilio Guillermo GONZALEZ MUNIZ,Emilio Guillermo,,,,GONZALEZ MUNIZ,,SDNTK,,(Linked To: COMPANIA GANADERA 5 MANANTIALES S. DE P.R. DE R.L.),,,,2018-04-06,2018-04-17T16:20:23.467701
us-ofac.c594952b532394ad126fa4ed0b67c2bbe4bb6357,us-ofac,entity,COMPANIA GANADERA 5 MANANTIALES S. DE P.R. DE R.L.,,,,,COMPANIA GANADERA 5 MANANTIALES S. DE P.R. DE R.L.,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.478872
us-ofac.a13610fd8704444bd3f27464dd96fd7459067487,us-ofac,entity,"IMPAN-COL, S.A.",,,,,"IMPAN-COL, S.A.",,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.486659
us-ofac.cc989d7115d0e8f7339ce802724fa0a69dfeecfe,us-ofac,entity,CHAPS INVESTMENT INC.,,,,,CHAPS INVESTMENT INC.,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.493238
us-ofac.ac1a67b0b217383732feedd6a269c65e7ca4077e,us-ofac,entity,INVERSORA PANACOL S.A.,,,,,INVERSORA PANACOL S.A.,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.501374
us-ofac.6dfb1c93541393e8383402bc7a852bbbb1ab77f2,us-ofac,entity,C.I. CAFFEE VALORES S.A.,,,,,C.I. CAFFEE VALORES S.A.,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.508431
us-ofac.2ec81b5993c83bf9a758a7427503c6dc699c0b4a,us-ofac,entity,COMPANIA REAL DE PANAMA S.A.,,,,,COMPANIA REAL DE PANAMA S.A.,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.516349
us-ofac.9bd0fcbbfc1b43b9e7c48a4426537f883e5f20d4,us-ofac,entity,LOS URABENOS,,,,,LOS URABENOS,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.522872
us-ofac.26fc417f0c31375524d2b8279fb5d04298e01ca0,us-ofac,individual,Aleksey O. DROGANOV,Aleksey O.,,,,DROGANOV,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.530516
us-ofac.9ad15518fe5fb5d2e387724075f9ec2bee0c6b80,us-ofac,individual,Pavel KARPOV,Pavel,,,,KARPOV,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.537415
us-ofac.a01f1621518382da175a906b5fa4d32ebed1cbd1,us-ofac,individual,Dmitriy KOMNOV,Dmitriy,,,,KOMNOV,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.544898
us-ofac.79798756070befd11e6cb7af56654127a631d397,us-ofac,individual,Yelena KHIMINA,Yelena,,,,KHIMINA,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.551941
us-ofac.14f10a4ae5f4c54bed71595184b9a7519750e0f7,us-ofac,individual,Aleksey KRIVORUCHKO,Aleksey,,,,KRIVORUCHKO,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.559358
us-ofac.d3f95126ac604ab383ad105619711b7592a4ed15,us-ofac,individual,Artem KUZNETSOV,Artem,,,,KUZNETSOV,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.567361
us-ofac.856c785f8b0d729d6428b117ce4b38d5ee0633e0,us-ofac,individual,Oleg LOGUNOV,Oleg,,,,LOGUNOV,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.576801
us-ofac.73d1f65ea04f76195a31e0ac377e0f76435f56ce,us-ofac,individual,Vassyly Kotosky VILLARROEL RAMIREZ,Vassyly Kotosky,,,,VILLARROEL RAMIREZ,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.585236
us-ofac.0e68df279700471e7a68dfcef88e630167d70d99,us-ofac,individual,Andrey I. PECHEGIN,Andrey I.,,,,PECHEGIN,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.593233
us-ofac.6469d16f933c775d2b9c9803d74710fc4a9e383d,us-ofac,individual,Sergei G. PODOPRIGOROV,Sergei G.,,,,PODOPRIGOROV,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.600689
us-ofac.a4515a08f7bd3a0f6fed72a2bcb130b132dd6f5f,us-ofac,individual,Ivan Pavlovitch PROKOPENKO,Ivan Pavlovitch,,,,PROKOPENKO,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.607075
us-ofac.d6d79602a4d008bb00752a5aafeb63e7d22293e7,us-ofac,individual,Oleg F. SILCHENKO,Oleg F.,,,,SILCHENKO,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.614822
us-ofac.6cbb0de7a0d1d302d4d58bd1b8730a1f0b4bcdc0,us-ofac,individual,Yelena STASHINA,Yelena,,,,STASHINA,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.622404
us-ofac.a957a56bbafff72bdfb2fca3b27011a7fc73783e,us-ofac,individual,Olga G. STEPANOVA,Olga G.,,,,STEPANOVA,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.630333
us-ofac.29bcf16fa8bfcf05707212c6b8bc9ae2ad942b13,us-ofac,individual,Dmitri M. TOLCHINSKIY,Dmitri M.,,,,TOLCHINSKIY,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.638455
us-ofac.1e6d7898941964800413f498824733db64c2d96e,us-ofac,individual,Svetlana UKHNALYOVA,Svetlana,,,,UKHNALYOVA,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.647097
us-ofac.72ccb7ef37fffe46c178388eb5a162c0771fe2fe,us-ofac,individual,Natalya V. VINOGRADOVA,Natalya V.,,,,VINOGRADOVA,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.654463
us-ofac.e6106e64f74ab80ff7a335401a4252f44a71d0df,us-ofac,individual,Letscha BOGATIROV,Letscha,,,,BOGATIROV,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.662027
us-ofac.485999e8905c1445300c95df0a014354094f29a7,us-ofac,individual,Kazbek DUKUZOV,Kazbek,,,,DUKUZOV,,MAGNIT,,,,,,2018-04-06,2018-04-17T16:20:23.670221
us-ofac.5fd7ef750a365e19d3ad6333663ef9c1928abd88,us-ofac,entity,ALUMINAT,,,,,ALUMINAT,,IFSR; NPWMD,,,,,,2018-04-06,2018-04-17T16:20:23.677912
us-ofac.2aa3b143b9fe0f592488c37069e94abfb07c6649,us-ofac,entity,PARS AMAYESH SANAAT KISH,,,,,PARS AMAYESH SANAAT KISH,,IFSR; NPWMD,,,,,,2018-04-06,2018-04-17T16:20:23.685230
us-ofac.22aafa2a1e4445ee1b77bc7b0ffb3a903fdba512,us-ofac,individual,Parviz KHAKI,Parviz,,,,KHAKI,,IFSR; NPWMD,,,,,,2018-04-06,2018-04-17T16:20:23.693173
us-ofac.62a72dec4e2a9aab8c40ebb0b5c12e8a1cd4b8e0,us-ofac,entity,TAGHTIRAN KASHAN COMPANY,,,,,TAGHTIRAN KASHAN COMPANY,,IFSR; NPWMD,,,,,,2018-04-06,2018-04-17T16:20:23.699760
us-ofac.6e84dd440ac48c472ba89b079e8d269e95013118,us-ofac,individual,Jose Guadalupe TAPIA QUINTERO,Jose Guadalupe,,,,TAPIA QUINTERO,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.708160
us-ofac.3ade79d5f30cad14ae23343c3f23744aab4e272b,us-ofac,entity,PISHRO SYSTEMS RESEARCH COMPANY,,,,,PISHRO SYSTEMS RESEARCH COMPANY,,NPWMD; IFSR,,,,,,2018-04-06,2018-04-17T16:20:23.717364
us-ofac.e6bb01bef464a89c23746efbfe0891e9c81ee269,us-ofac,individual,Haji Kotwal NOORZAI,Haji Kotwal,,,,NOORZAI,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.724908
us-ofac.023e58bda3ba5bb54e1434e22afef7261c14f963,us-ofac,entity,AL-DUNYA TELEVISION,,,,,AL-DUNYA TELEVISION,,SYRIA,,,,,,2018-04-06,2018-04-17T16:20:23.734299
us-ofac.7b9fad7103568142e1ad32ac5212dc2bd312d132,us-ofac,entity,TRANS MULTI MECHANICS CO. LTD.,,,,,TRANS MULTI MECHANICS CO. LTD.,,NPWMD,,,,,,2018-04-06,2018-04-17T16:20:23.742149
us-ofac.e96b7ff9b6960574f3d88fb177206baf36431bf5,us-ofac,individual,Wen-Fu CHANG,Wen-Fu,,,,CHANG,,NPWMD,,,,,,2018-04-06,2018-04-17T16:20:23.749850
us-ofac.f4879e5f546383ea731105df0a4ae2a135fd022c,us-ofac,entity,BRACRO S.A.,,,,,BRACRO S.A.,,SDNTK,,,,,,2018-04-06,2018-04-17T16:20:23.757569
us-ofac.8a6c8a6e5c0e80209c0fdbffe61a8822cc042bf7,us-ofac,individual,Abu Muhammad AL-JAWLANI,Abu Muhammad,,,,AL-JAWLANI,,SDGT,,,,,,2018-04-06,2018-04-17T16:20:23.764785
us-ofac.58fd877edf280111121bfa4f2494bc146fd2c0c1,us-ofac,entity,ZOLAL IRAN COMPANY,,,,,ZOLAL IRAN COMPANY,,NPWMD; IFSR,,,,,,2018-04-06,2018-04-17T16:20:23.772130
us-ofac.79fc03095bebc3d470384dbf7ae4028c47d3b9df,us-ofac,individual,Farhad BUJAR,Farhad,,,,BUJAR,,NPWMD; IFSR,"Managing Director, TESA",,,,,2018-04-06,2018-04-17T16:20:23.778483
us-ofac.9e5b88889d4299b7a5b36843cf77d5541a94d0d2,us-ofac,entity,ANDISHEH ZOLAL,,,,,ANDISHEH ZOLAL,,NPWMD; IFSR,,,,,,2018-04-06,2018-04-17T16:20:23.785484
us-ofac.b11462b2be8d72667a13c0ae6d878fc01863bd47,us-ofac,entity,PETRO GREEN,,,,,PETRO GREEN,,IFSR; NPWMD,,,,,,2018-04-06,2018-04-17T16:20:23.792048
us-ofac.1ba89f71f2340faa1a2d8c6f6707d32a39c4fbf1,us-ofac,individual,Hossein Nosratollah VAZIRI,Hossein Nosratollah,,,,VAZIRI,,IFSR; NPWMD,,,,,,2018-04-06,2018-04-17T16:20:23.800942
us-ofac.23a15e7f8d1f7b4fab8f442741d001a7c88d21a4,us-ofac,entity,GLOBAL SEA LINE CO LTD,,,,,GLOBAL SEA LINE CO LTD,,IFSR; NPWMD,,,,,,2018-04-06,2018-04-17T16:20:23.808885
